Pincode,Latitude,Longitude,State,District,Matched_District,Population,Literate,Nightlight_Mean_Radiance,Total_Deposits_Recent,TRAI_Tele_Density_2026,Final_Prosperity_Index
783128,26.0675,90.0224,Assam,Dhubri,dhubri,1949258.0,922341.0,0.905118859853692,4444.8692,82.17,10.422104973614973
622501,10.467783333333337,78.7836,Tamil Nadu,Pudukkottai,pudukkottai,1618345.0,1110545.0,1.0517112997665758,10224.7486,107.98,11.192426628861078
403103,15.4761,73.9417,Goa,North Goa,north goa,818008.0,663060.0,2.910696192406143,68759.3712,117.1,9.085894271812558
742101,24.1107,88.0112,West Bengal,Murshidabad,murshidabad,7103807.0,4055834.0,1.442833840006372,31004.3217,83.54,42.14338077713099
206120,26.74258888888889,79.18906666666666,Uttar Pradesh,Etawah,etawah,1581810.0,1062003.0,1.768752917344887,11251.1871,71.86,10.065506862027632
799263,24.104100000000003,92.2079,Tripura,North Tripura,north tripura,693947.0,520402.0,0.7825572986203827,3397.8555,85.56,4.621697703565991
630103,10.1721,78.7794,Tamil Nadu,Sivaganga,sivaganga,1339101.0,959744.0,0.9657580431769875,14421.0705,107.98,9.703539537418857
733129,25.86979090909091,88.16595,West Bengal,North Dinajpur,north,887978.0,681517.0,35.04061070884146,,83.54,17.101550485641493
733129,25.86979090909091,88.16595,West Bengal,North Dinajpur,north,887978.0,681517.0,0.4093871464003001,,83.54,6.19352708628594
208011,26.3891,80.2124,Uttar Pradesh,Kanpur Nagar,kanpur nagar,4581268.0,3243022.0,3.8705322568153657,118498.1755,71.86,33.28624306021696
685584,9.9029,76.7696,Kerala,Idukki,idukki,1108974.0,923010.0,0.5355519327791511,16180.0728,123.36,9.16246857937374
845423,26.4214,84.79658888888889,Bihar,East Champaran,east,1709346.0,1352998.0,43.46814757508117,,63.79,24.881373837820817
845423,26.4214,84.79658888888889,Bihar,East Champaran,east,1709346.0,1352998.0,0.7626943920829407,,63.79,11.43015743016724
272195,27.1853,82.73535,Uttar Pradesh,Siddharthnagar,siddharthnagar,2559297.0,1228926.0,,,71.86,13.9686430191488
614902,10.608828571428573,79.18198571428572,Tamil Nadu,Thanjavur,thanjavur,2405890.0,1790998.0,1.4848917071443934,28181.1072,107.98,17.461951201503854
736165,26.35415,89.53702499999999,West Bengal,Cooch Behar,koch bihar,2819086.0,1850504.0,1.0961263703624804,13894.2772,83.54,17.81741095461676
637021,11.2949,78.32752,Tamil Nadu,Namakkal,namakkal,1726601.0,1176131.0,1.7616486557575215,21300.1201,107.98,12.371904932585096
765022,19.1031,83.9038,Odisha,Rayagada,rayagada,967911.0,407735.0,0.5912178302968532,7047.7442,84.21,4.974820954988454
274505,26.4227,83.8366,Uttar Pradesh,Deoria,deoria,3100946.0,1875239.0,1.9050962538309983,19115.5914,71.86,18.889166194432672
206246,26.6998125,79.596575,Uttar Pradesh,Auraiya,auraiya,1379545.0,930836.0,2.2321038539820557,7038.6125,71.86,8.848170983555603
532195,18.532446153846156,84.11049230769231,Andhra Pradesh,Srikakulam,srikakulam,2703114.0,1495381.0,0.9332339293204698,15139.2933,102.27,16.339035416118527
327022,23.47224705882353,74.34,Rajasthan,Banswara,banswara,1797485.0,829343.0,0.9765075102542028,8534.5105,84.43,9.715235822965004
630411,9.8159,78.727,Tamil Nadu,Sivaganga,sivaganga,1339101.0,959744.0,0.9657580431769875,14421.0705,107.98,9.703539537418857
721516,22.455142857142857,87.23400714285715,West Bengal,West Midnapore,west,2543243.0,1961179.0,35.77311921296296,,83.54,28.471101615212447
721516,22.455142857142857,87.23400714285715,West Bengal,West Midnapore,west,2543243.0,1961179.0,0.4989480543593405,,83.54,17.360564798713128
274304,26.8057,83.6937,Uttar Pradesh,Kushinagar,kushinagar,3564544.0,1954820.0,1.9461526265499849,,71.86,20.688120608902917
600116,12.799666666666669,79.93513333333334,Tamil Nadu,Kanchipuram,kancheepuram,3998252.0,3013382.0,5.282845706396566,25169.5016,107.98,29.249446916274973
504105,19.214755555555556,78.42490000000001,Telangana,Adilabad,adilabad,2741239.0,1483347.0,0.882658693978257,4819.2074,102.27,16.099052766950265
505102,18.376,79.2449,Telangana,Karim Nagar,karimnagar,3776269.0,2206829.0,1.4442672614564338,14835.0064,102.27,23.168987119772755
504313,19.52255882352941,78.5855705882353,Telangana,Adilabad,adilabad,2741239.0,1483347.0,0.882658693978257,4819.2074,102.27,16.099052766950265
505188,18.362016666666666,79.24033333333334,Telangana,Karim Nagar,karimnagar,3776269.0,2206829.0,1.4442672614564338,14835.0064,102.27,23.168987119772755
573125,13.3048875,76.1206875,Karnataka,Hassan,hassan,1776421.0,1225256.0,1.4475635404809335,18420.9764,131.44,13.253257136245267
506015,17.9218,79.7582,Telangana,Warangal,warangal,3512576.0,2065023.0,1.076856110513734,7069.8624,102.27,21.346580293106022
403406,15.509183333333333,74.01776666666666,Goa,North Goa,north goa,818008.0,663060.0,2.910696192406143,68759.3712,117.1,9.085894271812558
121003,28.4651,77.3329,Haryana,Faridabad,faridabad,1809733.0,1272739.0,9.571411766614746,93581.1617,90.66,17.068156089624463
500043,17.226766666666666,78.4332,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
515122,14.4811,77.5768,Andhra Pradesh,Ananthapur,anantapur,4081148.0,2310960.0,0.777612863302959,,102.27,24.47491716575264
502228,17.9554,78.2569,Telangana,Medak,medak,3033288.0,1637137.0,1.99803702794745,3148.8357,102.27,18.03740802136801
700133,22.4656,88.7803,West Bengal,North 24 Parganas,north,887978.0,681517.0,35.04061070884146,,83.54,17.101550485641493
700133,22.4656,88.7803,West Bengal,North 24 Parganas,north,887978.0,681517.0,0.4093871464003001,,83.54,6.19352708628594
500010,17.4171,78.4772,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
500017,17.4381,78.5406,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
500060,17.206666666666667,78.42493333333333,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
502278,17.9554,78.2569,Telangana,Medak,medak,3033288.0,1637137.0,1.99803702794745,3148.8357,102.27,18.03740802136801
500039,17.27435,78.4442,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
500011,17.4171,78.4772,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
508277,16.894215384615386,79.20721538461538,Telangana,Nalgonda,nalgonda,3488809.0,2001019.0,1.340585312942724,10002.5078,102.27,21.141933971040455
249401,29.9431,78.15813333333334,Uttarakhand,Haridwar,hardwar,1890422.0,1178354.0,2.841206898017961,,71.86,12.0878486212859
131403,29.03618,76.89854,Haryana,Sonipat,sonipat,1450001.0,998316.0,3.5289635974101374,35853.3207,90.66,11.141558437624184
678013,10.7922,76.6419,Kerala,Palakkad,palakkad,2809934.0,2239492.0,1.1514940578834456,50423.5414,123.36,21.77037896637125
624002,10.286518181818185,78.03339090909091,Tamil Nadu,Dindigul,dindigul,2159775.0,1481834.0,1.247218964386602,17965.9365,107.98,14.896985667169616
805107,24.8563125,85.6929,Bihar,Nawada,nawada,2219146.0,1091012.0,1.3976164693870583,8346.3778,63.79,11.78845750642841
584132,16.05308888888889,76.86012222222223,Karnataka,Raichur,raichur,1928812.0,979769.0,0.996294212190223,12945.4485,131.44,12.310577741455583
488051,24.4676,80.1452,Madhya Pradesh,Panna,panna,1016520.0,552559.0,0.7125368721260698,4863.3097,74.09,5.48052754547395
844119,25.828433333333333,85.19826666666667,Bihar,Vaishali,vaishali,3495021.0,1926740.0,2.2999063128070567,16362.2924,63.79,20.189904808326563
601205,13.423266666666668,80.271,Tamil Nadu,Tiruvallur,thiruvallur,3728104.0,2791721.0,4.895292154947916,38090.7422,107.98,27.61298129751706
481771,22.490844444444445,80.38128888888889,Madhya Pradesh,Mandla,mandla,1054905.0,604962.0,0.621785219445627,5254.7623,74.09,5.82585744958004
756126,21.483433333333338,86.90977500000001,Odisha,Baleswar,baleshwar,2320529.0,1621232.0,1.3427209178616146,21458.5736,84.21,15.49052505511552
222170,25.7154125,82.653325,Uttar Pradesh,Jaunpur,jaunpur,4494204.0,2731677.0,2.2206200780554317,26823.2972,71.86,27.564648192976016
627002,8.7987,77.542,Tamil Nadu,Tirunelveli,tirunelveli,3077233.0,2273457.0,1.4329816185758626,,107.98,21.490560152770122
487555,22.99930909090909,78.81390909090909,Madhya Pradesh,Narsinghpur,narsimhapur,1091854.0,718785.0,0.9838378123050704,7070.626,74.09,6.631961006926189
470441,24.184344444444445,78.6121,Madhya Pradesh,Sagar,sagar,2378458.0,1545719.0,1.0162919968700053,18126.6208,74.09,14.838253790416262
768107,21.54873,84.376845,Odisha,Sambalpur,sambalpur,1041099.0,703691.0,1.0529282889527678,37440.7586,84.21,7.5673767951827715
711303,22.524329411764704,88.06447941176471,West Bengal,Howrah,haora,4850029.0,3605206.0,4.769053805683259,63010.608,83.54,34.868977584846704
583128,14.90247,76.50863,Karnataka,Ballari,bellary,2452595.0,1421621.0,1.4921047893250454,,131.44,16.28437335483625
629801,8.236966666666667,77.35173333333334,Tamil Nadu,Kanyakumari,kanniyakumari,1870374.0,1548738.0,1.8596571590372604,,107.98,14.46242810392463
413712,19.198933333333333,74.80783333333333,Maharashtra,Ahmed Nagar,shahid bhagat singh nagar,612310.0,438459.0,1.9844698990479317,19293.9955,117.1,5.7203057552077
600113,13.0647,80.2523,Tamil Nadu,Chennai,chennai,4646732.0,3776276.0,34.93174913194444,796322.7376,107.98,65.79080084340507
768034,21.244922222222225,83.3442,Odisha,Bargarh,bargarh,1481255.0,983783.0,0.8395687158804591,9511.6607,84.21,9.401514937049336
576225,13.46282,74.73818,Karnataka,Udupi,udupi,1177361.0,926429.0,0.771321655303978,,131.44,9.734644613223324
502108,17.952826315789473,78.25901052631579,Telangana,Medak,medak,3033288.0,1637137.0,1.99803702794745,3148.8357,102.27,18.03740802136801
602026,13.31,79.92061,Tamil Nadu,Tiruvallur,thiruvallur,3728104.0,2791721.0,4.895292154947916,38090.7422,107.98,27.61298129751706
612804,10.73378,79.49596,Tamil Nadu,Tiruvarur,thiruvarur,1264277.0,946471.0,1.1684603900204211,9155.7235,107.98,9.321336279283505
600013,13.1141,80.2947,Tamil Nadu,Chennai,chennai,4646732.0,3776276.0,34.93174913194444,796322.7376,107.98,65.79080084340507
627811,8.7987,77.542,Tamil Nadu,Tirunelveli,tirunelveli,3077233.0,2273457.0,1.4329816185758626,,107.98,21.490560152770122
751003,20.09,85.5114,Odisha,Khorda,khordha,2251673.0,1749936.0,2.8793209318645796,,84.21,16.232798881700443
383250,23.8073,73.0353,Gujarat,Sabarkantha,sabar kantha,2428589.0,1578734.0,1.046849861715494,11738.312,100.2,15.73300382102476
604202,12.025171428571428,79.3809,Tamil Nadu,Villupuram,viluppuram,3458873.0,2195776.0,1.3232568537748612,,107.98,22.308389279687198
250223,29.151416666666663,77.61173333333333,Uttar Pradesh,Meerut,meerut,3443689.0,2141488.0,3.3710361711983676,59444.6452,71.86,22.794655788334307
691010,8.87235,76.62,Kerala,Kollam,kollam,2635375.0,2240273.0,1.7166516998964905,60549.7357,123.36,21.682637740690573
413706,19.2042,74.6779,Maharashtra,Ahmed Nagar,shahid bhagat singh nagar,612310.0,438459.0,1.9844698990479317,19293.9955,117.1,5.7203057552077
590010,15.9214,74.5751,Karnataka,Belagavi,belgaum,4779661.0,3052032.0,1.1106067142411828,,131.44,31.047624510738974
686104,9.6875,76.7789,Kerala,Kottayam,kottayam,1974551.0,1749798.0,1.372247967917037,77446.0456,123.36,17.695184511737814
470221,23.6327,78.8346,Madhya Pradesh,Sagar,sagar,2378458.0,1545719.0,1.0162919968700053,18126.6208,74.09,14.838253790416262
385001,24.195093333333332,72.47869999999999,Gujarat,Banaskantha,banas kantha,3120506.0,1704923.0,0.950263630319149,12755.8223,100.2,18.505748022924585
273212,26.545379310344828,83.33146896551725,Uttar Pradesh,Gorakhpur,gorakhpur,4440895.0,2700328.0,3.380137219816186,55442.9479,71.86,28.41946541892183
600021,13.121,80.285,Tamil Nadu,Chennai,chennai,4646732.0,3776276.0,34.93174913194444,796322.7376,107.98,65.79080084340507
522509,16.37225,80.5329625,Andhra Pradesh,Guntur,guntur,4887813.0,2960441.0,1.27566871085595,51478.5914,102.27,31.13725476949555
422009,20.2589,74.5521,Maharashtra,Nashik,nashik,6107187.0,4345366.0,1.6133386948529411,,117.1,40.954850879046234
585320,17.2713,77.32281111111111,Karnataka,Kalaburagi,gulbarga,2566326.0,1427368.0,0.9820998216528104,,131.44,16.510773208682295
441924,21.1256,79.67908750000001,Maharashtra,Bhandara,bhandara,1200334.0,899860.0,0.9218966074434825,9815.5215,117.1,9.108049954762437
625704,9.921,78.0063,Tamil Nadu,Madurai,madurai,3038252.0,2273430.0,1.783372568294702,49889.2535,107.98,22.390724812751593
464220,23.818233333333335,77.8257,Madhya Pradesh,Vidisha,vidisha,1458875.0,862918.0,0.8322966784223966,7392.993,74.09,8.420415855761581
585331,17.8747125,77.06716250000001,Karnataka,Bidar,bidar,1703300.0,1042673.0,1.1575554794818292,9227.6016,131.44,11.83165554640609
508217,16.903614285714287,79.30195714285715,Telangana,Nalgonda,nalgonda,3488809.0,2001019.0,1.340585312942724,10002.5078,102.27,21.141933971040455
244401,29.0479,78.7599,Uttar Pradesh,Moradabad,moradabad,4772006.0,2263848.0,2.2709219617426983,27674.3947,71.86,26.331527643123298
411012,18.5788,73.8263,Maharashtra,Pune,pune,9429408.0,7171723.0,3.3624508541214753,651301.4153,117.1,82.83591257987256
413003,17.792,75.4847,Maharashtra,Solapur,solapur,4317756.0,2910676.0,1.5502195994220755,38804.3642,117.1,29.259636746981787
412210,18.605925,74.16669999999999,Maharashtra,Pune,pune,9429408.0,7171723.0,3.3624508541214753,651301.4153,117.1,82.83591257987256
635101,12.46238,78.20862,Tamil Nadu,Krishnagiri,krishnagiri,1879809.0,1187958.0,1.9677699339713937,18922.0558,107.98,12.910301538140512
583220,15.0831875,76.2516,Karnataka,Ballari,bellary,2452595.0,1421621.0,1.4921047893250454,,131.44,16.28437335483625
576217,13.605975,74.696725,Karnataka,Udupi,udupi,1177361.0,926429.0,0.771321655303978,,131.44,9.734644613223324
500097,17.4171,78.4772,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
480109,21.5973,78.6873,Madhya Pradesh,Chhindwara,chhindwara,2090922.0,1294198.0,0.6691036884125868,12352.2192,74.09,12.497408980878372
601203,13.264872727272728,80.16656363636365,Tamil Nadu,Tiruvallur,thiruvallur,3728104.0,2791721.0,4.895292154947916,38090.7422,107.98,27.61298129751706
441103,21.099966666666667,78.70093333333334,Maharashtra,Nagpur,nagpur,4653570.0,3673808.0,1.9226872954651704,154069.0681,117.1,37.18842100308307
637015,11.078014285714286,78.13551428571428,Tamil Nadu,Namakkal,namakkal,1726601.0,1176131.0,1.7616486557575215,21300.1201,107.98,12.371904932585096
614714,10.4292,79.6498,Tamil Nadu,Nagapattinam,nagapattinam,1616450.0,1213008.0,,4933.9085,107.98,11.600638194073523
583135,15.045128571428572,76.49915,Karnataka,Ballari,bellary,2452595.0,1421621.0,1.4921047893250454,,131.44,16.28437335483625
560003,13.2257,77.575,Karnataka,Bengaluru,bangalore,9621551.0,7512276.0,21.99573263888889,,131.44,73.50950329619785
781317,26.354666666666663,91.0318,Assam,Barpeta,barpeta,1693622.0,897058.0,0.7941541431392982,5188.643,82.17,9.48113930288116
768200,21.54601111111111,84.066,Odisha,Sambalpur,sambalpur,1041099.0,703691.0,1.0529282889527678,37440.7586,84.21,7.5673767951827715
591310,16.147385714285715,75.14955714285713,Karnataka,Belagavi,belgaum,4779661.0,3052032.0,1.1106067142411828,,131.44,31.047624510738974
636812,12.0782,77.9422,Tamil Nadu,Dharmapuri,dharmapuri,1506843.0,917709.0,1.1965084793592775,7339.1241,107.98,9.915856956509332
691507,9.0238,76.7592,Kerala,Kollam,kollam,2635375.0,2240273.0,1.7166516998964905,60549.7357,123.36,21.682637740690573
852201,25.9194,86.4649,Bihar,Saharsa,saharsa,1900661.0,804996.0,1.5661125586350422,6516.1454,63.79,9.46377641399243
605766,12.027254545454548,79.22068181818182,Tamil Nadu,Villupuram,viluppuram,3458873.0,2195776.0,1.3232568537748612,,107.98,22.308389279687198
577516,14.453129999999998,75.72861,Karnataka,Davangere,davanagere,1945497.0,1308540.0,1.1762429495098834,,131.44,14.056573353667028
516380,14.811445454545456,78.68786363636363,Andhra Pradesh,Cuddapah,y.s.r.,2882469.0,1716766.0,0.718717179062103,18594.9457,102.27,17.956187789398115
604207,12.308591666666668,79.611,Tamil Nadu,Villupuram,viluppuram,3458873.0,2195776.0,1.3232568537748612,,107.98,22.308389279687198
782450,26.0654,93.1487,Assam,Karbi Anglong,karbi anglong,956313.0,557214.0,0.519362124650838,2518.0603,82.17,5.417584466270667
607302,11.53639090909091,79.46360909090909,Tamil Nadu,Cuddalore,cuddalore,2605914.0,1815281.0,1.8100904773071351,21224.676,107.98,18.115178312692546
783101,26.12710625,90.60800625,Assam,Goalpara,goalpara,1008183.0,563577.0,0.9089887556176258,3388.5833,82.17,5.7584754064453945
205263,27.3146,78.8762,Uttar Pradesh,Mainpuri,mainpuri,1868529.0,1203885.0,1.4231729141009852,8530.0026,71.86,11.44249768667754
606807,12.5411,79.318,Tamil Nadu,Tiruvannamalai,tiruvannamalai,2464875.0,1626813.0,1.1592876919397568,12790.8317,107.98,16.358818668682133
852126,25.7525,86.58051111111111,Bihar,Saharsa,saharsa,1900661.0,804996.0,1.5661125586350422,6516.1454,63.79,9.46377641399243
606003,11.5216,79.30711,Tamil Nadu,Cuddalore,cuddalore,2605914.0,1815281.0,1.8100904773071351,21224.676,107.98,18.115178312692546
742224,24.6278,87.98709,West Bengal,Murshidabad,murshidabad,7103807.0,4055834.0,1.442833840006372,31004.3217,83.54,42.14338077713099
607005,11.7312,79.5871,Tamil Nadu,Cuddalore,cuddalore,2605914.0,1815281.0,1.8100904773071351,21224.676,107.98,18.115178312692546
612702,10.9499,79.3561,Tamil Nadu,Thanjavur,thanjavur,2405890.0,1790998.0,1.4848917071443934,28181.1072,107.98,17.461951201503854
841441,26.53238,84.2437,Bihar,Gopalganj,gopalganj,2562012.0,1382998.0,1.6443818568974484,12659.5425,63.79,14.418377202254456
607105,11.5913875,79.5381125,Tamil Nadu,Cuddalore,cuddalore,2605914.0,1815281.0,1.8100904773071351,21224.676,107.98,18.115178312692546
232107,25.473316666666665,83.19796666666667,Uttar Pradesh,Chandauli,chandauli,1952756.0,1174606.0,1.9050340019405785,10936.1637,71.86,11.794035412181731
605701,11.94521,79.28532,Tamil Nadu,Villupuram,viluppuram,3458873.0,2195776.0,1.3232568537748612,,107.98,22.308389279687198
689581,9.4329,76.6107,Kerala,Pathanamthitta,pathanamthitta,1197412.0,1062553.0,1.0545209045976345,74114.992,123.36,11.874064081843585
605011,11.8768,79.8107,Pondicherry,Pondicherry,,,,,,94.02,15.853321505775678
671321,12.554623529411764,75.01759411764705,Kerala,Kasargod,kasaragod,1307375.0,1037492.0,1.0163260133829168,17936.5339,123.36,10.519216569476
607301,11.55015,79.45951428571428,Tamil Nadu,Cuddalore,cuddalore,2605914.0,1815281.0,1.8100904773071351,21224.676,107.98,18.115178312692546
683520,10.0577,76.4727,Kerala,Ernakulam,ernakulam,3282388.0,2855676.0,3.445962224301902,209106.2892,123.36,31.279396126908125
605111,11.991683333333334,79.77866666666667,Pondicherry,Pondicherry,,,,,,94.02,15.853321505775678
625562,9.91945,77.4736,Tamil Nadu,Theni,theni,1245899.0,870080.0,0.9090466643032964,9646.5868,107.98,8.843471219262309
854113,25.491842105263157,87.61437368421052,Bihar,Purnia,purnia,3264619.0,1332326.0,1.4385385237068966,11592.3205,63.79,16.31794841233641
608501,11.535,79.4509,Tamil Nadu,Cuddalore,cuddalore,2605914.0,1815281.0,1.8100904773071351,21224.676,107.98,18.115178312692546
488220,24.81271428571429,80.17189047619047,Madhya Pradesh,Panna,panna,1016520.0,552559.0,0.7125368721260698,4863.3097,74.09,5.48052754547395
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,0.7347131200893798,18467.5576,71.86,4.638148974912667
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,0.7347131200893798,3056.4504,71.86,4.205789996227269
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,1.718675458629304,18467.5576,71.86,4.948074039891269
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,1.718675458629304,3056.4504,71.86,4.515715061205871
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,0.7347131200893798,18467.5576,71.86,4.638148974912667
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,0.7347131200893798,3056.4504,71.86,4.205789996227269
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,1.718675458629304,18467.5576,71.86,4.948074039891269
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,1.718675458629304,3056.4504,71.86,4.515715061205871
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,0.7347131200893798,18467.5576,71.86,19.104638555903385
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,0.7347131200893798,3056.4504,71.86,18.672279577217985
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,1.718675458629304,18467.5576,71.86,19.414563620881985
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,1.718675458629304,3056.4504,71.86,18.98220464219659
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,0.7347131200893798,18467.5576,71.86,19.104638555903385
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,0.7347131200893798,3056.4504,71.86,18.672279577217985
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,1.718675458629304,18467.5576,71.86,19.414563620881985
230201,25.744344444444447,81.58281666666667,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,1.718675458629304,3056.4504,71.86,18.98220464219659
605201,12.08228888888889,79.35433333333334,Tamil Nadu,Villupuram,viluppuram,3458873.0,2195776.0,1.3232568537748612,,107.98,22.308389279687198
627756,8.7987,77.542,Tamil Nadu,Tirunelveli,tirunelveli,3077233.0,2273457.0,1.4329816185758626,,107.98,21.490560152770122
604205,11.9981,79.30995555555556,Tamil Nadu,Villupuram,viluppuram,3458873.0,2195776.0,1.3232568537748612,,107.98,22.308389279687198
852213,25.58856363636363,86.97431818181818,Bihar,Madhepura,madhepura,2001762.0,834577.0,1.5001850202971814,5407.2046,63.79,9.868613369797995
607805,11.65868888888889,79.46477777777778,Tamil Nadu,Villupuram,viluppuram,3458873.0,2195776.0,1.3232568537748612,,107.98,22.308389279687198
180007,32.7625,74.7884,Jammu & Kashmir,Jammu,jammu,1529958.0,1137135.0,4.3429177953569935,74664.1294,102.4,13.718086280713601
605401,11.854116666666668,79.39851666666667,Tamil Nadu,Villupuram,viluppuram,3458873.0,2195776.0,1.3232568537748612,,107.98,22.308389279687198
451447,21.885913333333335,75.03901333333333,Madhya Pradesh,Barwani,barwani,1385881.0,549926.0,0.7669358901756849,4887.3183,74.09,6.657272108839672
591287,15.9599,75.3404,Karnataka,Belagavi,belgaum,4779661.0,3052032.0,1.1106067142411828,,131.44,31.047624510738974
607108,11.8294,79.49857999999999,Tamil Nadu,Cuddalore,cuddalore,2605914.0,1815281.0,1.8100904773071351,21224.676,107.98,18.115178312692546
834004,23.319458333333333,85.22774166666666,Jharkhand,Lohardaga,lohardaga,461790.0,259707.0,0.8564746034276035,,63.79,2.471450861485061
464331,23.627614285714287,78.13007142857143,Madhya Pradesh,Vidisha,vidisha,1458875.0,862918.0,0.8322966784223966,7392.993,74.09,8.420415855761581
573129,12.828185714285716,75.8814,Karnataka,Hassan,hassan,1776421.0,1225256.0,1.4475635404809335,18420.9764,131.44,13.253257136245267
247772,29.414599999999997,77.7433,Uttar Pradesh,Muzaffarnagar,muzaffarnagar,4143512.0,2417339.0,2.0076288853609627,21298.6874,71.86,24.783671579151818
815317,24.45801111111111,86.05603333333333,Jharkhand,Giridh,giridih,2445474.0,1253475.0,1.0036893147535786,13381.8002,63.79,13.271105436988181
202142,27.9530375,78.0030125,Uttar Pradesh,Aligarh,aligarh,3673889.0,2092567.0,2.153614242703938,36258.2538,71.86,22.26534595880947
464551,23.242408333333337,78.04926666666667,Madhya Pradesh,Raisen,raisen,1331597.0,820220.0,0.8950134316780638,6725.8393,74.09,7.821362122270919
758019,21.360566666666667,85.42846666666667,Odisha,Kendujhar,kendujhar,1801733.0,1052518.0,1.1499147355715718,,84.21,11.051037804282936
244001,28.8641,78.82665277777778,Uttar Pradesh,Moradabad,moradabad,4772006.0,2263848.0,2.2709219617426983,27674.3947,71.86,26.331527643123298
814160,24.91305625,87.3222875,Jharkhand,Godda,godda,1313551.0,604519.0,1.260095979324495,7493.8064,63.79,6.610507817129981
814120,24.39102,86.98582666666667,Jharkhand,Deoghar,deoghar,1492073.0,793538.0,1.5866830496755977,12931.6713,63.79,8.302071004921256
457888,22.137972727272725,74.27177272727273,Madhya Pradesh,Alirajpur,alirajpur,728999.0,209754.0,0.7051644073595952,1971.1595,74.09,2.907407622526715
712148,22.902749999999997,88.13139000000001,West Bengal,Hooghly,hugli,5519145.0,4078388.0,2.602268428201575,65931.6971,83.54,38.56812558270349
814158,24.32800769230769,87.27007692307691,Jharkhand,Dumka,dumka,1321442.0,672409.0,0.8449548895376836,7507.9164,63.79,6.817688330148264
816109,25.208992857142857,87.6874,Jharkhand,Sahibganj,sahibganj,1150567.0,483263.0,0.9225319528992983,,63.79,5.705143257611056
452009,22.7334,75.8422,Madhya Pradesh,Indore,indore,3276697.0,2309130.0,4.428713916920911,123545.6192,74.09,25.232781122984598
244222,28.82152857142857,78.4769857142857,Uttar Pradesh,Jyotiba Phule Nagar,jyotiba phule nagar,1840221.0,983110.0,1.990729798162048,,71.86,10.762016667226327
832303,22.58366875,86.45238124999999,Jharkhand,East Singhbhum,east,1709346.0,1352998.0,43.46814757508117,,63.79,24.881373837820817
832303,22.58366875,86.45238124999999,Jharkhand,East Singhbhum,east,1709346.0,1352998.0,0.7626943920829407,,63.79,11.43015743016724
825418,24.47557272727273,85.75561818181819,Jharkhand,Koderma,kodarma,716259.0,390249.0,1.118360358234448,,63.79,3.961670822846528
451551,21.9952,74.84917777777778,Madhya Pradesh,Barwani,barwani,1385881.0,549926.0,0.7669358901756849,4887.3183,74.09,6.657272108839672
244922,28.521200000000004,78.99862222222222,Uttar Pradesh,Rampur,rampur,2335819.0,1043666.0,1.8529576367054723,9899.1944,71.86,12.36026845941956
573115,13.147111764705883,75.88794705882353,Karnataka,Hassan,hassan,1776421.0,1225256.0,1.4475635404809335,18420.9764,131.44,13.253257136245267
